105.2,1473966470,17.25,17.25,17.50,17.25
105.2,1473966476,17.25,17.25,17.50,17.25
105.2,1473966482,17.25,17.25,17.50,17.25
105.2,1473966488,17.25,17.25,17.50,17.25
105.2,1473966494,17.25,17.25,17.50,17.25
105.2,1473971116,8.50,8.50,9.25,13.25
105.2,1473971121,8.50,8.50,9.25,11.25
105.2,1473971134,8.50,8.50,9.25,10.00
105.2,1473971152,8.50,8.50,9.25,9.50
105.2,1473971157,8.50,8.50,9.25,9.50
105.2,1473971158,8.50,8.50,9.25,9.50
105.2,1473971163,8.50,8.50,9.50,9.25
105.2,1473971169,8.50,8.50,9.25,9.25
105.2,1473971175,8.50,8.50,9.50,9.25
105.2,1473971176,8.50,8.50,9.50,9.25
105.2,1473971181,8.50,8.50,9.25,9.25
105.2,1473971187,8.50,8.50,9.25,9.25
105.2,1473971188,8.50,8.50,9.25,9.25
105.2,1473971193,8.50,8.50,9.25,9.25
105.2,1473971193,8.50,8.50,9.25,9.25
105.2,1473971199,8.50,8.50,9.25,9.25
105.2,1473971199,8.50,8.50,9.25,9.25
105.2,1473971206,8.50,8.50,9.25,9.25
105.2,1473971211,8.50,8.50,9.25,9.00
105.2,1473971249,8.50,8.50,9.25,9.00
105.2,1473971249,8.50,8.50,9.25,9.00
105.2,1473971253,8.50,8.50,9.25,9.00
105.2,1473971258,8.50,8.50,9.25,9.00
105.2,1473971264,8.50,8.50,9.25,9.00
105.2,1473971265,8.50,8.50,9.25,9.00
105.2,1473971270,8.50,8.50,9.25,9.00
105.2,1473971276,8.50,8.50,9.25,9.00
105.2,1473971282,8.50,8.50,9.25,9.00
105.2,1473971288,8.50,8.50,9.25,9.00
105.2,1473971301,8.50,8.50,9.25,9.00
105.2,1473971306,8.50,8.50,9.25,9.00
105.2,1473971307,8.50,8.50,9.25,9.00
105.2,1473971318,8.50,8.50,9.25,9.00
105.2,1473971326,8.50,8.50,9.25,9.00
105.2,1473971331,8.50,8.50,9.25,9.00
105.2,1473971336,8.50,8.50,9.25,9.00
105.2,1473971342,8.50,8.50,9.25,9.00
105.2,1473971343,8.50,8.50,9.25,9.00
105.2,1473971354,8.50,8.50,9.00,9.00
105.2,1473971361,8.50,8.50,9.00,9.00
105.2,1473971366,8.50,8.50,9.00,9.00
105.2,1473971372,8.25,8.50,9.25,9.00
105.2,1473971378,8.50,8.50,9.25,8.75
105.2,1473971379,8.50,8.50,9.25,8.75
105.2,1473971384,8.50,8.50,9.25,8.75
105.2,1473971385,8.50,8.50,9.25,8.75
105.2,1473971390,8.50,8.50,9.25,9.00
105.2,1473971396,8.50,8.50,9.25,9.00
105.2,1473971397,8.50,8.50,9.25,9.00
105.2,1473971402,8.50,8.50,9.25,9.00
105.2,1473971403,8.50,8.50,9.25,9.00
105.2,1473971408,8.50,8.50,9.25,9.00
105.2,1473971409,8.50,8.50,9.25,9.00
105.2,1473971414,8.25,8.50,9.25,9.00
105.2,1473971415,8.25,8.50,9.25,9.00
105.2,1473971420,8.50,8.50,9.00,9.00
105.2,1473971421,8.50,8.50,9.00,9.00
105.2,1473971426,8.50,8.50,9.00,8.75
105.2,1473971427,8.50,8.50,9.00,8.75
105.2,1473971432,8.50,8.50,9.25,9.00
105.2,1473971438,8.50,8.50,9.25,9.00
105.2,1473971439,8.50,8.50,9.25,9.00
105.2,1473971444,8.50,8.25,9.25,9.00
105.2,1473971445,8.50,8.25,9.25,9.00
105.2,1473971450,8.25,8.25,9.00,9.00
105.2,1473971457,8.25,8.25,9.00,9.00
105.2,1473971462,8.25,8.25,9.00,9.00
105.2,1473971468,8.50,8.25,9.25,9.00
105.2,1473971469,8.50,8.25,9.25,9.00
105.2,1473971474,8.50,8.50,9.00,9.00
